QUOTE_READTIME,UNDERLYING_LAST,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,CONTRACT
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.62598,0.05055,0.21136,-0.28773,0.03788, 0.135150, 1.000000,4.26,474.0,0.005,-2.430000000000007,474.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.57735,0.05466,0.21805,-0.28592,0.03511, 0.129420, 32.000000,3.62,475.0,0.003,-1.4300000000000068,475.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.52223,0.05633,0.22191,-0.28818,0.03208, 0.127040, 22.000000,3.04,476.0,0.001,-0.4300000000000068,476.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.46442,0.0576,0.22168,-0.28057,0.02945, 0.124020, 161.000000,2.46,477.0,0.001,0.5699999999999932,477.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.4046,0.05815,0.21613,-0.26381,0.02541, 0.119710, 0.000000,1.51,478.0,0.003,1.5699999999999932,478.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.3441,0.05669,0.20539,-0.243,0.02228, 0.116510, 18.000000,1.47,479.0,0.005,2.569999999999993,479.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.28555,0.05342,0.18943,-0.21847,0.01853, 0.114260, 3.000000,1.14,480.0,0.007,3.569999999999993,480.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.22938,0.04873,0.17001,-0.18849,0.01505, 0.111620, 0.000000,0.59,481.0,0.01,4.569999999999993,481.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.18152,0.04295,0.14686,-0.15945,0.01129, 0.110270, 1.000000,0.6,482.0,0.012,5.569999999999993,482.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.13999,0.03651,0.12491,-0.13086,0.00907, 0.109400, 5.000000,0.44,483.0,0.014,6.569999999999993,483.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.10348,0.03001,0.10159,-0.102,0.00635, 0.107350, 0.000000,0.19,484.0,0.016,7.569999999999993,484.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.07657,0.02406,0.08136,-0.07918,0.00486, 0.107030, 0.000000,0.12,485.0,0.018,8.569999999999993,485.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.0553,0.01868,0.06334,-0.0607,0.00342, 0.107570, 0.000000,0.08,486.0,0.02,9.569999999999993,486.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.0391,0.01429,0.04786,-0.04425,0.00209, 0.107490, 0.000000,0.06,487.0,0.022,10.569999999999993,487.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.02852,0.01072,0.03713,-0.03303,0.00202, 0.107680, 0.000000,0.04,488.0,0.024,11.569999999999993,488.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.02331,0.00888,0.03151,-0.02878,0.00105, 0.112900, 0.000000,0.03,489.0,0.026,12.569999999999993,489.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.01569,0.00635,0.02257,-0.01973,0.00132, 0.111960, 0.000000,0.02,490.0,0.028,13.569999999999993,490.0 2022-01-07
 2022-01-03 09:30,476.43, 2022-01-07,4.27,0.01171,0.00474,0.01717,-0.01484,0.00056, 0.114000, 0.000000,0.01,491.0,0.031,14.569999999999993,491.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.5553,0.05516,0.21863,-0.2906,0.03403, 0.129620, 454.000000,3.35,474.0,0.002,-1.0199999999999818,474.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.49954,0.05716,0.22116,-0.2865,0.03056, 0.125790, 1513.000000,2.75,475.0,0.0,-0.01999999999998181,475.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.44251,0.05748,0.21924,-0.27843,0.02812, 0.124160, 1372.000000,2.25,476.0,0.002,0.9800000000000182,476.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.38188,0.0572,0.21111,-0.2609,0.02404, 0.120750, 1606.000000,1.76,477.0,0.004,1.9800000000000182,477.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.32289,0.05492,0.19891,-0.23999,0.02073, 0.117810, 1374.000000,1.36,478.0,0.006,2.980000000000018,478.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.2666,0.05129,0.18209,-0.21266,0.01701, 0.115080, 734.000000,1.04,479.0,0.008,3.980000000000018,479.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.21442,0.04626,0.16203,-0.18471,0.01387, 0.113580, 3613.000000,0.75,480.0,0.01,4.980000000000018,480.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.16673,0.04041,0.1392,-0.15243,0.01053, 0.111310, 456.000000,0.54,481.0,0.013,5.980000000000018,481.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.12673,0.03409,0.11659,-0.12343,0.00859, 0.110650, 462.000000,0.38,482.0,0.015,6.980000000000018,482.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.09431,0.02774,0.09432,-0.09594,0.00637, 0.109510, 254.000000,0.28,483.0,0.017,7.980000000000018,483.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.06723,0.02179,0.07309,-0.0716,0.00476, 0.107440, 382.000000,0.21,484.0,0.019,8.980000000000018,484.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.05042,0.01712,0.05784,-0.05549,0.00336, 0.108530, 947.000000,0.13,485.0,0.021,9.980000000000018,485.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.03557,0.01293,0.04427,-0.04123,0.0026, 0.108510, 718.000000,0.09,486.0,0.023,10.980000000000018,486.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.02391,0.00945,0.03246,-0.02907,0.00147, 0.108310, 137.000000,0.06,487.0,0.025,11.980000000000018,487.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.01935,0.00766,0.02722,-0.02514,0.00114, 0.112410, 83.000000,0.05,488.0,0.027,12.980000000000018,488.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.01369,0.00562,0.02023,-0.01759,0.00136, 0.113100, 40.000000,0.04,489.0,0.029,13.980000000000018,489.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.01132,0.00449,0.01672,-0.01538,0.00097, 0.116760, 317.000000,0.03,490.0,0.032,14.980000000000018,490.0 2022-01-07
 2022-01-03 10:00,475.02, 2022-01-07,4.25,0.00704,0.00305,0.01087,-0.00977,0.00063, 0.115600, 15.000000,0.02,491.0,0.034,15.980000000000018,491.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.65063,0.05312,0.20602,-0.26242,0.03827, 0.126570, 788.000000,4.25,474.0,0.006,-2.7200000000000273,474.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.59814,0.05673,0.2151,-0.26963,0.03581, 0.123260, 3154.000000,3.54,475.0,0.004,-1.7200000000000273,475.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.54118,0.05946,0.22061,-0.27238,0.03366, 0.120680, 3427.000000,2.98,476.0,0.002,-0.7200000000000273,476.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.48033,0.06117,0.22125,-0.26774,0.02964, 0.117440, 2840.000000,2.39,477.0,0.001,0.2799999999999727,477.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.41745,0.06168,0.21717,-0.2552,0.02651, 0.114220, 2053.000000,1.9,478.0,0.003,1.2799999999999727,478.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.35342,0.0603,0.20623,-0.23615,0.02195, 0.111430, 1246.000000,1.45,479.0,0.005,2.2799999999999727,479.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.29127,0.05692,0.19102,-0.21136,0.01883, 0.108960, 4607.000000,1.09,480.0,0.007,3.2799999999999727,480.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.23094,0.05192,0.16948,-0.18055,0.01449, 0.105250, 592.000000,0.77,481.0,0.009,4.279999999999973,481.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.17757,0.04539,0.14501,-0.1475,0.01103, 0.103220, 737.000000,0.54,482.0,0.011,5.279999999999973,482.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.13237,0.03795,0.11958,-0.11793,0.00828, 0.101770, 412.000000,0.36,483.0,0.013,6.279999999999973,483.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.0945,0.03043,0.09493,-0.08833,0.00605, 0.100230, 503.000000,0.27,484.0,0.015,7.279999999999973,484.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.06832,0.02368,0.07346,-0.06743,0.00476, 0.099950, 1105.000000,0.16,485.0,0.017,8.279999999999973,485.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.04671,0.01773,0.05436,-0.04812,0.00291, 0.098780, 738.000000,0.09,486.0,0.019,9.279999999999973,486.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.0336,0.0135,0.04296,-0.03636,0.0024, 0.100470, 205.000000,0.06,487.0,0.022,10.279999999999973,487.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.02493,0.01032,0.03339,-0.02925,0.00179, 0.103570, 84.000000,0.05,488.0,0.024,11.279999999999973,488.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.01684,0.0074,0.02434,-0.0202,0.00157, 0.103360, 53.000000,0.04,489.0,0.026,12.279999999999973,489.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.01271,0.0054,0.01787,-0.01516,0.00125, 0.104870, 392.000000,0.03,490.0,0.028,13.279999999999973,490.0 2022-01-07
 2022-01-03 10:30,476.72, 2022-01-07,4.23,0.01165,0.00487,0.0168,-0.01523,0.00087, 0.112250, 98.000000,0.01,491.0,0.03,14.279999999999973,491.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.62111,0.05483,0.21107,-0.27113,0.03735, 0.125840, 894.000000,3.95,474.0,0.005,-2.170000000000016,474.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.56664,0.05814,0.21792,-0.27439,0.03423, 0.122800, 3453.000000,3.2,475.0,0.002,-1.170000000000016,475.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.50787,0.06058,0.22031,-0.27194,0.03151, 0.118850, 4213.000000,2.65,476.0,0.0,-0.17000000000001592,476.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.44552,0.06164,0.21832,-0.26285,0.02812, 0.116410, 3898.000000,2.03,477.0,0.002,0.8299999999999841,477.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.38174,0.06119,0.21082,-0.24593,0.02389, 0.112560, 2391.000000,1.6,478.0,0.004,1.829999999999984,478.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.31779,0.05878,0.19779,-0.22203,0.01999, 0.109570, 1644.000000,1.19,479.0,0.006,2.829999999999984,479.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.25587,0.0545,0.17876,-0.19393,0.0167, 0.106830, 5825.000000,0.9,480.0,0.008,3.829999999999984,480.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.20024,0.04843,0.15621,-0.16313,0.01263, 0.104840, 692.000000,0.61,481.0,0.01,4.829999999999984,481.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.15015,0.04129,0.12947,-0.12931,0.00931, 0.101540, 842.000000,0.42,482.0,0.012,5.829999999999984,482.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.10976,0.03372,0.1049,-0.10116,0.00711, 0.101110, 485.000000,0.28,483.0,0.014,6.829999999999984,483.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.07839,0.02648,0.08205,-0.0762,0.00521, 0.099850, 567.000000,0.21,484.0,0.016,7.829999999999984,484.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.05391,0.02001,0.06125,-0.0544,0.00335, 0.099280, 1215.000000,0.12,485.0,0.019,8.829999999999984,485.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.03872,0.01507,0.04681,-0.04083,0.00277, 0.099800, 784.000000,0.09,486.0,0.021,9.829999999999984,486.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.0265,0.01093,0.03419,-0.02851,0.00193, 0.099890, 209.000000,0.06,487.0,0.023,10.829999999999984,487.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.02099,0.00873,0.02821,-0.02418,0.00149, 0.104430, 98.000000,0.05,488.0,0.025,11.829999999999984,488.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.01217,0.00574,0.01797,-0.01506,0.00079, 0.102460, 53.000000,0.04,489.0,0.027,12.829999999999984,489.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.01137,0.00514,0.01743,-0.01482,0.00097, 0.109020, 465.000000,0.02,490.0,0.029,13.829999999999984,490.0 2022-01-07
 2022-01-03 11:00,476.17, 2022-01-07,4.21,0.00716,0.00344,0.0115,-0.00961,0.00021, 0.109100, 99.000000,0.02,491.0,0.031,14.829999999999984,491.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.58315,0.05611,0.21478,-0.28047,0.03498, 0.126040, 1001.000000,3.42,474.0,0.003,-1.5,474.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.52728,0.05889,0.21938,-0.28,0.03219, 0.122510, 4491.000000,2.9,475.0,0.001,-0.5,475.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.46741,0.06034,0.21971,-0.27305,0.02924, 0.120180, 4960.000000,2.34,476.0,0.001,0.5,476.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.40465,0.06043,0.21416,-0.2591,0.02464, 0.116080, 4688.000000,1.77,477.0,0.003,1.5,477.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.3416,0.05884,0.20234,-0.23838,0.0216, 0.113310, 2759.000000,1.42,478.0,0.005,2.5,478.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.2802,0.05532,0.18638,-0.21076,0.01745, 0.110760, 2063.000000,1.04,479.0,0.007,3.5,479.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.22219,0.05019,0.16466,-0.1798,0.01452, 0.107480, 6715.000000,0.75,480.0,0.009,4.5,480.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.16998,0.04368,0.14011,-0.1465,0.0108, 0.105370, 800.000000,0.53,481.0,0.012,5.5,481.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.12587,0.03638,0.11494,-0.11516,0.00844, 0.103520, 974.000000,0.33,482.0,0.014,6.5,482.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.09074,0.02912,0.09082,-0.08756,0.00623, 0.101630, 773.000000,0.24,483.0,0.016,7.5,483.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.06367,0.02244,0.07016,-0.06484,0.0038, 0.100990, 639.000000,0.15,484.0,0.018,8.5,484.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.04598,0.01713,0.05393,-0.04887,0.00328, 0.102090, 1406.000000,0.11,485.0,0.02,9.5,485.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.03015,0.01235,0.03834,-0.03294,0.00143, 0.101380, 800.000000,0.06,486.0,0.022,10.5,486.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.02197,0.00912,0.02888,-0.02404,0.001, 0.102600, 293.000000,0.05,487.0,0.024,11.5,487.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.01714,0.00716,0.02375,-0.02052,0.00147, 0.106180, 168.000000,0.03,488.0,0.026,12.5,488.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.01237,0.00528,0.01777,-0.01463,0.00117, 0.107420, 135.000000,0.03,489.0,0.028,13.5,489.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.01136,0.0048,0.01662,-0.01507,0.00037, 0.114330, 490.000000,0.02,490.0,0.03,14.5,490.0 2022-01-07
 2022-01-03 11:30,475.5, 2022-01-07,4.19,0.00713,0.00321,0.01144,-0.00944,0.00082, 0.113870, 121.000000,0.01,491.0,0.033,15.5,491.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.57563,0.05732,0.21603,-0.27866,0.03447, 0.124790, 1886.000000,3.41,474.0,0.003,-1.3600000000000136,474.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.51795,0.05975,0.21924,-0.27712,0.03187, 0.121690, 6248.000000,2.76,475.0,0.001,-0.36000000000001364,475.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.45633,0.06129,0.21863,-0.26845,0.02821, 0.118090, 6326.000000,2.24,476.0,0.001,0.6399999999999864,476.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.39367,0.06101,0.21159,-0.25323,0.02415, 0.114950, 5222.000000,1.76,477.0,0.003,1.6399999999999864,477.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.32933,0.05903,0.1994,-0.23098,0.02088, 0.111870, 3278.000000,1.34,478.0,0.006,2.6399999999999864,478.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.26775,0.05516,0.18117,-0.20283,0.01715, 0.109090, 2396.000000,0.97,479.0,0.008,3.6399999999999864,479.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.211,0.04945,0.15951,-0.1721,0.01323, 0.106090, 7487.000000,0.69,480.0,0.01,4.639999999999986,480.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.1597,0.04252,0.13404,-0.13766,0.00988, 0.103940, 882.000000,0.49,481.0,0.012,5.639999999999986,481.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.11592,0.03495,0.1087,-0.10655,0.00784, 0.101170, 1016.000000,0.33,482.0,0.014,6.639999999999986,482.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.08491,0.02777,0.08583,-0.08222,0.00585, 0.101720, 1038.000000,0.2,483.0,0.016,7.639999999999986,483.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.05798,0.02103,0.06478,-0.05839,0.004, 0.100190, 755.000000,0.13,484.0,0.018,8.639999999999986,484.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.03852,0.01544,0.04675,-0.04121,0.00231, 0.098960, 1503.000000,0.08,485.0,0.02,9.639999999999986,485.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.02944,0.01209,0.03794,-0.03327,0.00143, 0.102830, 910.000000,0.07,486.0,0.022,10.639999999999986,486.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.02116,0.00895,0.02881,-0.02429,0.00129, 0.103510, 301.000000,0.04,487.0,0.024,11.639999999999986,487.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.01656,0.0071,0.02314,-0.01979,0.00081, 0.107030, 186.000000,0.03,488.0,0.027,12.639999999999986,488.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.01158,0.00517,0.01789,-0.01492,0.00084, 0.108660, 208.000000,0.02,489.0,0.029,13.639999999999986,489.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.0111,0.00465,0.01638,-0.01531,0.00079, 0.115530, 524.000000,0.02,490.0,0.031,14.639999999999986,490.0 2022-01-07
 2022-01-03 12:00,475.36, 2022-01-07,4.17,0.00772,0.00314,0.01164,-0.00925,0.00015, 0.114910, 122.000000,0.02,491.0,0.033,15.639999999999986,491.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.61084,0.05705,0.21104,-0.26851,0.03651, 0.122860, 1946.000000,3.69,474.0,0.004,-1.9300000000000068,474.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.5536,0.06028,0.2169,-0.27141,0.03343, 0.120240, 6799.000000,3.07,475.0,0.002,-0.9300000000000068,475.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.49308,0.06257,0.21889,-0.26709,0.02988, 0.116490, 7451.000000,2.46,476.0,0.0,0.06999999999999318,476.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.42847,0.06327,0.21584,-0.2562,0.02646, 0.112770, 5923.000000,1.94,477.0,0.002,1.0699999999999932,477.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.36305,0.0622,0.2063,-0.23724,0.02295, 0.109980, 3742.000000,1.47,478.0,0.004,2.069999999999993,478.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.29822,0.05907,0.19065,-0.21178,0.01885, 0.106910, 2551.000000,1.09,479.0,0.006,3.069999999999993,479.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.23575,0.05391,0.16981,-0.18106,0.01454, 0.103710, 8576.000000,0.78,480.0,0.009,4.069999999999993,480.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.18061,0.04698,0.14498,-0.14899,0.01087, 0.101660, 1016.000000,0.53,481.0,0.011,5.069999999999993,481.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.13259,0.03925,0.11885,-0.11636,0.00844, 0.099690, 1099.000000,0.37,482.0,0.013,6.069999999999993,482.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.09614,0.03142,0.09475,-0.08998,0.00587, 0.099080, 1205.000000,0.25,483.0,0.015,7.069999999999993,483.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.06647,0.02399,0.07205,-0.06485,0.00443, 0.097300, 1643.000000,0.16,484.0,0.017,8.069999999999993,484.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.04756,0.01823,0.05472,-0.04871,0.00295, 0.098010, 1834.000000,0.1,485.0,0.019,9.069999999999993,485.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.03102,0.01301,0.03899,-0.03338,0.00234, 0.098370, 948.000000,0.07,486.0,0.021,10.069999999999993,486.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.02254,0.00965,0.02959,-0.02477,0.00168, 0.099480, 410.000000,0.05,487.0,0.023,11.069999999999993,487.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.01748,0.00753,0.02427,-0.02005,0.00125, 0.103690, 286.000000,0.03,488.0,0.025,12.069999999999993,488.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.01219,0.00562,0.01836,-0.01471,0.00112, 0.105490, 466.000000,0.03,489.0,0.027,13.069999999999993,489.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.01159,0.005,0.01756,-0.01458,0.00056, 0.111330, 524.000000,0.02,490.0,0.03,14.069999999999993,490.0 2022-01-07
 2022-01-03 12:30,475.93, 2022-01-07,4.15,0.00713,0.00333,0.01148,-0.00949,2e-05, 0.111730, 124.000000,0.02,491.0,0.032,15.069999999999993,491.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.59421,0.05877,0.21225,-0.26826,0.03538, 0.121320, 2066.000000,3.61,474.0,0.003,-1.6100000000000136,474.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.5347,0.06178,0.21817,-0.26877,0.03228, 0.117670, 7325.000000,2.87,475.0,0.001,-0.6100000000000136,475.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.47185,0.06358,0.21862,-0.26247,0.02909, 0.114350, 8090.000000,2.26,476.0,0.001,0.38999999999998636,476.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.40692,0.06362,0.21324,-0.24973,0.0251, 0.111500, 6660.000000,1.79,477.0,0.003,1.3899999999999864,477.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.3405,0.06176,0.20088,-0.22904,0.02147, 0.108800, 4019.000000,1.35,478.0,0.005,2.3899999999999864,478.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.27541,0.0579,0.18303,-0.20033,0.01725, 0.105220, 2810.000000,0.96,479.0,0.007,3.3899999999999864,479.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.21678,0.05194,0.1612,-0.17074,0.01316, 0.103360, 9537.000000,0.69,480.0,0.009,4.389999999999986,480.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.16295,0.04459,0.1362,-0.13763,0.01023, 0.100860, 1473.000000,0.48,481.0,0.011,5.389999999999986,481.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.11835,0.03658,0.1092,-0.10598,0.00731, 0.098830, 1136.000000,0.31,482.0,0.013,6.389999999999986,482.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.08388,0.02874,0.08513,-0.07876,0.00508, 0.098150, 1262.000000,0.21,483.0,0.016,7.389999999999986,483.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.05932,0.02197,0.06499,-0.05828,0.0036, 0.097900, 1944.000000,0.13,484.0,0.018,8.389999999999986,484.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.04254,0.01677,0.05049,-0.04471,0.00303, 0.099130, 1998.000000,0.09,485.0,0.02,9.389999999999986,485.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.03018,0.01251,0.03799,-0.03367,0.00194, 0.100940, 956.000000,0.07,486.0,0.022,10.389999999999986,486.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.02173,0.00931,0.02911,-0.02437,0.00135, 0.102040, 416.000000,0.05,487.0,0.024,11.389999999999986,487.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.01669,0.00731,0.02337,-0.01994,0.00099, 0.105900, 295.000000,0.03,488.0,0.026,12.389999999999986,488.0 2022-01-07
 2022-01-03 13:00,475.61, 2022-01-07,4.12,0.01198,0.00541,0.01786,-0.01501,0.00028, 0.107600, 497.000000,0.03,489.0,0.028,13.389999999999986,489.0 2022-01-07
