QUOTE_READTIME,UNDERLYING_LAST,EXPIRE_DATE,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,STRIKE,STRIKE_DISTANCE_PCT,STRIKE DISTANCE,CONTRACT
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.613100, 0.035560, 0.193560, -0.433390, 0.035380,0.21263,10.0,5.93,430.0,0.007,-2.9499999999999886,430.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.579140, 0.037300, 0.197810, -0.431960, 0.033440,0.20709,1.0,5.21,431.0,0.004,-1.9499999999999886,431.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.541440, 0.038580, 0.201390, -0.430350, 0.031570,0.20271,0.0,5.61,432.0,0.002,-0.9499999999999886,432.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.502670, 0.039780, 0.202240, -0.423160, 0.028860,0.19849,1.0,4.01,433.0,0.0,0.05000000000001137,433.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.461990, 0.040630, 0.200810, -0.410400, 0.026770,0.19261,13.0,3.42,434.0,0.002,1.0500000000000114,434.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.419260, 0.040910, 0.197920, -0.393060, 0.024810,0.18875,6.0,2.86,435.0,0.005,2.0500000000000114,435.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.376250, 0.040710, 0.192370, -0.371130, 0.022150,0.18358,0.0,3.17,436.0,0.007,3.0500000000000114,436.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.332630, 0.040050, 0.183730, -0.343990, 0.019420,0.17871,6.0,1.97,437.0,0.009,4.050000000000011,437.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.310030, 0.039410, 0.179100, -0.328770, 0.017890,0.17655,2.0,1.79,437.5,0.011,4.550000000000011,437.5 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.288240, 0.038600, 0.173120, -0.312420, 0.017300,0.1748,2.0,1.61,438.0,0.012,5.050000000000011,438.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.246250, 0.036570, 0.159670, -0.278090, 0.013990,0.17014,6.0,1.26,439.0,0.014,6.050000000000011,439.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.205380, 0.033800, 0.144640, -0.242710, 0.012310,0.16631,1.0,1.0,440.0,0.016,7.050000000000011,440.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.168520, 0.030540, 0.127210, -0.206710, 0.009760,0.16173,2.0,0.77,441.0,0.019,8.050000000000011,441.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.134870, 0.027000, 0.110300, -0.172190, 0.007450,0.15856,0.0,0.92,442.0,0.021,9.050000000000011,442.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.121290, 0.025110, 0.101880, -0.157500, 0.007400,0.1579,0.0,0.8,442.5,0.022,9.550000000000011,442.5 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.109170, 0.023370, 0.094830, -0.143790, 0.006350,0.15769,51.0,0.4,443.0,0.023,10.050000000000011,443.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.085390, 0.019690, 0.079080, -0.115960, 0.004660,0.15608,2.0,0.3,444.0,0.026,11.050000000000011,444.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.066570, 0.016450, 0.065450, -0.095090, 0.004020,0.15587,2.0,0.22,445.0,0.028,12.050000000000011,445.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.051380, 0.013550, 0.053990, -0.075730, 0.003120,0.15474,1.0,0.17,446.0,0.03,13.050000000000011,446.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.040500, 0.011070, 0.044540, -0.061120, 0.002370,0.15627,2.0,0.14,447.0,0.032,14.050000000000011,447.0 2021-10-08
 2021-10-04 09:30,432.95, 2021-10-08,4.27, 0.036440, 0.010120, 0.040320, -0.055450, 0.001770,0.15638,0.0,0.18,447.5,0.034,14.550000000000011,447.5 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.601610, 0.035130, 0.195040, -0.448600, 0.034530,0.21713,135.0,5.85,430.0,0.006,-2.680000000000007,430.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.567480, 0.036530, 0.199050, -0.448270, 0.032560,0.2126,174.0,5.16,431.0,0.004,-1.6800000000000068,431.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.530600, 0.037950, 0.201120, -0.442270, 0.030200,0.20723,379.0,4.54,432.0,0.002,-0.6800000000000068,432.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.492420, 0.038910, 0.201850, -0.434030, 0.028010,0.2028,1270.0,3.93,433.0,0.001,0.3199999999999932,433.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.452320, 0.039650, 0.200110, -0.419580, 0.025810,0.1979,386.0,3.36,434.0,0.003,1.3199999999999932,434.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.410600, 0.039870, 0.196250, -0.401010, 0.023710,0.19292,725.0,2.85,435.0,0.005,2.319999999999993,435.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.367660, 0.039710, 0.190210, -0.375860, 0.021240,0.188,581.0,2.37,436.0,0.008,3.319999999999993,436.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.323920, 0.039070, 0.181740, -0.346830, 0.018440,0.18207,309.0,1.91,437.0,0.01,4.319999999999993,437.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.301930, 0.038520, 0.176070, -0.328990, 0.017350,0.17909,92.0,1.69,437.5,0.011,4.819999999999993,437.5 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.281210, 0.037650, 0.170090, -0.313270, 0.016600,0.17665,156.0,1.53,438.0,0.012,5.319999999999993,438.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.238770, 0.035660, 0.156930, -0.276280, 0.013750,0.17232,216.0,1.2,439.0,0.015,6.319999999999993,439.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.198100, 0.032940, 0.140740, -0.239330, 0.011430,0.16767,953.0,0.91,440.0,0.017,7.319999999999993,440.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.161720, 0.029630, 0.123450, -0.201350, 0.009310,0.16313,316.0,0.69,441.0,0.019,8.319999999999993,441.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.127590, 0.025960, 0.105620, -0.163920, 0.007140,0.15925,347.0,0.51,442.0,0.022,9.319999999999993,442.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.112870, 0.024150, 0.097190, -0.149010, 0.007110,0.15791,71.0,0.38,442.5,0.023,9.819999999999993,442.5 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.098500, 0.022090, 0.088300, -0.131480, 0.006270,0.1553,135.0,0.37,443.0,0.024,10.319999999999993,443.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.076370, 0.018490, 0.072120, -0.105380, 0.004100,0.15345,842.0,0.27,444.0,0.026,11.319999999999993,444.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.059080, 0.015230, 0.059930, -0.083630, 0.003910,0.15263,979.0,0.2,445.0,0.028,12.319999999999993,445.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.045970, 0.012470, 0.049120, -0.066840, 0.002900,0.15273,223.0,0.15,446.0,0.031,13.319999999999993,446.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.034190, 0.009930, 0.039110, -0.051690, 0.002500,0.15256,133.0,0.1,447.0,0.033,14.319999999999993,447.0 2021-10-08
 2021-10-04 10:00,432.68, 2021-10-08,4.25, 0.031510, 0.009110, 0.035340, -0.048110, 0.002060,0.15473,24.0,0.1,447.5,0.034,14.819999999999993,447.5 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.500440, 0.036110, 0.199930, -0.469440, 0.028680,0.22108,327.0,4.36,430.0,0.0,0.12999999999999545,430.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.463340, 0.036730, 0.199160, -0.456560, 0.026670,0.2159,638.0,3.75,431.0,0.003,1.1299999999999955,431.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.424430, 0.037200, 0.196590, -0.438370, 0.023970,0.21061,1539.0,3.27,432.0,0.005,2.1299999999999955,432.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.385040, 0.037280, 0.191380, -0.416180, 0.021670,0.20531,2632.0,2.77,433.0,0.007,3.1299999999999955,433.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.346130, 0.036590, 0.184930, -0.391630, 0.020340,0.20125,760.0,2.32,434.0,0.01,4.1299999999999955,434.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.305380, 0.035800, 0.175980, -0.359030, 0.017830,0.19578,2204.0,1.92,435.0,0.012,5.1299999999999955,435.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.265830, 0.034290, 0.164170, -0.326700, 0.014840,0.19116,854.0,1.54,436.0,0.014,6.1299999999999955,436.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.226580, 0.032420, 0.150930, -0.287930, 0.012870,0.18567,550.0,1.19,437.0,0.017,7.1299999999999955,437.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.208060, 0.031230, 0.143070, -0.268610, 0.012020,0.18337,403.0,1.09,437.5,0.018,7.6299999999999955,437.5 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.190930, 0.029950, 0.135870, -0.251340, 0.011350,0.18107,383.0,0.96,438.0,0.019,8.129999999999995,438.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.155650, 0.027020, 0.119610, -0.211850, 0.008750,0.17653,401.0,0.73,439.0,0.021,9.129999999999995,439.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.127110, 0.023930, 0.103750, -0.178170, 0.007120,0.17381,2158.0,0.55,440.0,0.024,10.129999999999995,440.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.100540, 0.020680, 0.088670, -0.145720, 0.006240,0.1707,677.0,0.41,441.0,0.026,11.129999999999995,441.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.079910, 0.017570, 0.074140, -0.119060, 0.005120,0.16913,831.0,0.3,442.0,0.028,12.129999999999995,442.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.069900, 0.015930, 0.066470, -0.104250, 0.003980,0.16722,856.0,0.25,442.5,0.029,12.629999999999995,442.5 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.062710, 0.014720, 0.061370, -0.095030, 0.003770,0.16693,271.0,0.23,443.0,0.031,13.129999999999995,443.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.048530, 0.012090, 0.049970, -0.075880, 0.002590,0.1659,1486.0,0.16,444.0,0.033,14.129999999999995,444.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.037920, 0.009860, 0.041340, -0.060850, 0.002510,0.16616,2591.0,0.13,445.0,0.035,15.129999999999995,445.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.029430, 0.008070, 0.033720, -0.048960, 0.001610,0.16666,570.0,0.09,446.0,0.038,16.129999999999995,446.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.023240, 0.006610, 0.028440, -0.039610, 0.001050,0.16833,254.0,0.08,447.0,0.04,17.129999999999995,447.0 2021-10-08
 2021-10-04 10:30,429.87, 2021-10-08,4.23, 0.021420, 0.005960, 0.025700, -0.035970, 0.001570,0.16863,184.0,0.09,447.5,0.041,17.629999999999995,447.5 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.431040, 0.035380, 0.195790, -0.465580, 0.024890,0.22339,1810.0,3.49,430.0,0.005,2.069999999999993,430.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.394440, 0.035390, 0.191670, -0.445920, 0.022730,0.21851,1003.0,2.94,431.0,0.007,3.069999999999993,431.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.356530, 0.035070, 0.185750, -0.420290, 0.020520,0.21356,3369.0,2.4,432.0,0.01,4.069999999999993,432.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.318420, 0.034320, 0.177040, -0.390650, 0.018290,0.20862,3398.0,2.08,433.0,0.012,5.069999999999993,433.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.280050, 0.033210, 0.167820, -0.356910, 0.015670,0.2031,1405.0,1.72,434.0,0.014,6.069999999999993,434.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.243320, 0.031570, 0.156000, -0.322420, 0.013870,0.19906,3381.0,1.39,435.0,0.017,7.069999999999993,435.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.208500, 0.029560, 0.143060, -0.286150, 0.012280,0.19531,1358.0,1.13,436.0,0.019,8.069999999999993,436.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.176400, 0.027170, 0.128610, -0.250560, 0.010370,0.19111,907.0,0.89,437.0,0.021,9.069999999999993,437.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.160870, 0.025880, 0.121200, -0.232160, 0.008750,0.18956,737.0,0.77,437.5,0.022,9.569999999999993,437.5 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.147580, 0.024490, 0.114430, -0.216510, 0.008630,0.18864,1396.0,0.71,438.0,0.024,10.069999999999993,438.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.120560, 0.021770, 0.099990, -0.183510, 0.006650,0.18612,1029.0,0.51,439.0,0.026,11.069999999999993,439.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.099080, 0.019040, 0.087000, -0.154590, 0.005550,0.18389,2680.0,0.42,440.0,0.028,12.069999999999993,440.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.079480, 0.016300, 0.074160, -0.127560, 0.004830,0.18215,1251.0,0.29,441.0,0.031,13.069999999999993,441.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.064520, 0.013950, 0.063260, -0.107310, 0.004140,0.18205,2145.0,0.25,442.0,0.033,14.069999999999993,442.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.057980, 0.012840, 0.058250, -0.097520, 0.002840,0.18191,1083.0,0.2,442.5,0.034,14.569999999999993,442.5 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.051490, 0.011750, 0.052290, -0.087290, 0.002700,0.18134,728.0,0.19,443.0,0.035,15.069999999999993,443.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.042380, 0.009870, 0.044900, -0.073640, 0.002420,0.18236,1538.0,0.14,444.0,0.038,16.069999999999993,444.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.033030, 0.008090, 0.035950, -0.058020, 0.002150,0.18153,2965.0,0.12,445.0,0.04,17.069999999999993,445.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.026760, 0.006820, 0.031010, -0.049450, 0.001750,0.18415,588.0,0.09,446.0,0.042,18.069999999999993,446.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.022160, 0.005700, 0.026530, -0.040900, 0.000970,0.18537,3289.0,0.07,447.0,0.045,19.069999999999993,447.0 2021-10-08
 2021-10-04 11:00,427.93, 2021-10-08,4.21, 0.019840, 0.005160, 0.023710, -0.036610, 0.000810,0.18523,185.0,0.07,447.5,0.046,19.569999999999993,447.5 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.425670, 0.036220, 0.194450, -0.455140, 0.023690,0.21827,3301.0,3.28,430.0,0.005,2.160000000000025,430.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.387450, 0.036270, 0.190260, -0.431610, 0.022160,0.21287,1385.0,2.83,431.0,0.007,3.160000000000025,431.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.348750, 0.035810, 0.183170, -0.406750, 0.020030,0.20837,4109.0,2.35,432.0,0.01,4.160000000000025,432.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.308780, 0.034960, 0.174460, -0.376330, 0.017940,0.20346,3784.0,1.98,433.0,0.012,5.160000000000025,433.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.272290, 0.033510, 0.164990, -0.346800, 0.015590,0.19989,1585.0,1.61,434.0,0.014,6.160000000000025,434.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.234250, 0.031750, 0.151960, -0.307910, 0.013110,0.19418,4144.0,1.29,435.0,0.017,7.160000000000025,435.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.200160, 0.029520, 0.138400, -0.273220, 0.011740,0.19057,1616.0,1.04,436.0,0.019,8.160000000000025,436.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.169070, 0.026950, 0.125400, -0.239350, 0.009330,0.18828,1232.0,0.82,437.0,0.021,9.160000000000025,437.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.153890, 0.025550, 0.117230, -0.221680, 0.008940,0.18637,763.0,0.76,437.5,0.023,9.660000000000025,437.5 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.141330, 0.024170, 0.111150, -0.207370, 0.008460,0.18644,1476.0,0.65,438.0,0.024,10.160000000000025,438.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.116020, 0.021340, 0.096770, -0.176120, 0.006820,0.18487,1144.0,0.51,439.0,0.026,11.160000000000025,439.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.094590, 0.018570, 0.083580, -0.147300, 0.005280,0.18216,3273.0,0.39,440.0,0.028,12.160000000000025,440.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.076270, 0.015900, 0.071310, -0.122480, 0.004680,0.18092,3524.0,0.31,441.0,0.031,13.160000000000025,441.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.061350, 0.013510, 0.060360, -0.101310, 0.003910,0.18018,2276.0,0.25,442.0,0.033,14.160000000000025,442.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.055860, 0.012540, 0.056710, -0.095210, 0.003150,0.18215,1101.0,0.23,442.5,0.034,14.660000000000025,442.5 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.049610, 0.011440, 0.050620, -0.084510, 0.002610,0.1814,2959.0,0.2,443.0,0.035,15.160000000000025,443.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.039700, 0.009540, 0.043000, -0.069870, 0.002690,0.18145,1754.0,0.15,444.0,0.038,16.160000000000025,444.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.032440, 0.008020, 0.035890, -0.058030, 0.001370,0.18259,3232.0,0.12,445.0,0.04,17.160000000000025,445.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.026740, 0.006830, 0.030740, -0.049490, 0.001490,0.18496,614.0,0.09,446.0,0.042,18.160000000000025,446.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.021730, 0.005590, 0.025800, -0.040860, 0.001720,0.18648,3322.0,0.09,447.0,0.045,19.160000000000025,447.0 2021-10-08
 2021-10-04 11:30,427.84, 2021-10-08,4.19, 0.021730, 0.005410, 0.025580, -0.041180, 0.001550,0.18989,212.0,0.08,447.5,0.046,19.660000000000025,447.5 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.443750, 0.037210, 0.196270, -0.451570, 0.025380,0.21417,4762.0,3.48,430.0,0.004,1.6299999999999955,430.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.405070, 0.037360, 0.192610, -0.432770, 0.022530,0.20909,1920.0,3.03,431.0,0.006,2.6299999999999955,431.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.365010, 0.037180, 0.186780, -0.407340, 0.020940,0.20407,5008.0,2.52,432.0,0.008,3.6299999999999955,432.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.325790, 0.036260, 0.178250, -0.381610, 0.018590,0.20012,4427.0,2.09,433.0,0.011,4.6299999999999955,433.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.286690, 0.034990, 0.168690, -0.349400, 0.016540,0.1957,1912.0,1.64,434.0,0.013,5.6299999999999955,434.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.248530, 0.033280, 0.156840, -0.316900, 0.014270,0.19239,4793.0,1.4,435.0,0.015,6.6299999999999955,435.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.212850, 0.031090, 0.144240, -0.281860, 0.011540,0.18858,2291.0,1.14,436.0,0.018,7.6299999999999955,436.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.179140, 0.028420, 0.129550, -0.247320, 0.010510,0.18597,1556.0,0.89,437.0,0.02,8.629999999999995,437.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.163530, 0.027030, 0.122650, -0.229750, 0.008890,0.18378,941.0,0.79,437.5,0.021,9.129999999999995,437.5 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.149940, 0.025640, 0.115120, -0.213060, 0.008440,0.18269,1684.0,0.7,438.0,0.022,9.629999999999995,438.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.123550, 0.022670, 0.101400, -0.182780, 0.006680,0.18128,1289.0,0.54,439.0,0.025,10.629999999999995,439.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.101460, 0.019840, 0.088220, -0.154370, 0.006070,0.17951,3987.0,0.43,440.0,0.027,11.629999999999995,440.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.083080, 0.017110, 0.076150, -0.130930, 0.004870,0.17987,3661.0,0.34,441.0,0.029,12.629999999999995,441.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.068410, 0.014670, 0.065450, -0.111100, 0.003620,0.17988,2421.0,0.25,442.0,0.032,13.629999999999995,442.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.059910, 0.013340, 0.058470, -0.098320, 0.003340,0.17825,1117.0,0.22,442.5,0.033,14.129999999999995,442.5 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.054750, 0.012370, 0.054990, -0.091920, 0.003510,0.18035,2999.0,0.21,443.0,0.034,14.629999999999995,443.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.043440, 0.010320, 0.045740, -0.073450, 0.002630,0.17911,1881.0,0.16,444.0,0.036,15.629999999999995,444.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.035250, 0.008650, 0.038520, -0.062220, 0.002150,0.18114,3267.0,0.13,445.0,0.039,16.629999999999995,445.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.029400, 0.007470, 0.033430, -0.054380, 0.001980,0.18444,685.0,0.1,446.0,0.041,17.629999999999995,446.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.024170, 0.006210, 0.028090, -0.045600, 0.001440,0.18606,3326.0,0.08,447.0,0.043,18.629999999999995,447.0 2021-10-08
 2021-10-04 12:00,428.37, 2021-10-08,4.17, 0.021430, 0.005660, 0.026340, -0.040820, 0.000870,0.18577,219.0,0.06,447.5,0.045,19.129999999999995,447.5 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.410050, 0.036240, 0.191590, -0.450680, 0.023050,0.21662,5566.0,3.15,430.0,0.006,2.569999999999993,430.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.371680, 0.036110, 0.186420, -0.427610, 0.020630,0.21231,2386.0,2.69,431.0,0.008,3.569999999999993,431.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.333940, 0.035360, 0.180080, -0.401000, 0.018360,0.20862,5525.0,2.25,432.0,0.011,4.569999999999993,432.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.294960, 0.034240, 0.170240, -0.369930, 0.016610,0.20395,4627.0,1.86,433.0,0.013,5.569999999999993,433.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.258010, 0.032720, 0.159260, -0.336040, 0.014780,0.19968,2095.0,1.54,434.0,0.015,6.569999999999993,434.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.222170, 0.030790, 0.147270, -0.301240, 0.012400,0.19647,4993.0,1.24,435.0,0.018,7.569999999999993,435.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.189940, 0.028430, 0.133500, -0.267630, 0.010220,0.19313,2470.0,0.99,436.0,0.02,8.569999999999993,436.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.159540, 0.025870, 0.120130, -0.234090, 0.009260,0.19033,1719.0,0.79,437.0,0.022,9.569999999999993,437.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.145900, 0.024470, 0.112590, -0.217000, 0.008700,0.18931,945.0,0.75,437.5,0.024,10.069999999999993,437.5 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.133260, 0.023100, 0.106160, -0.200150, 0.007450,0.18824,1744.0,0.66,438.0,0.025,10.569999999999993,438.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.109510, 0.020390, 0.092460, -0.171210, 0.005900,0.18689,1345.0,0.51,439.0,0.027,11.569999999999993,439.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.090920, 0.017800, 0.080690, -0.146970, 0.005300,0.18635,4231.0,0.38,440.0,0.029,12.569999999999993,440.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.073080, 0.015250, 0.068280, -0.120590, 0.004530,0.18466,3687.0,0.31,441.0,0.032,13.569999999999993,441.0 2021-10-08
 2021-10-04 12:30,427.43, 2021-10-08,4.15, 0.060410, 0.013040, 0.059040, -0.102050, 0.003610,0.18522,3653.0,0.24,442.0,0.034,14.569999999999993,442.0 2021-10-08
